Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
021-210,0.004,0.0042,0.0038,0.004,1.9999999999999987e-4,1-3,2
021-220,4e-4,3e-4,4e-4,3.6666666666666667e-4,5.7735026918962605e-5,1-3,2
022,0.0053,0.0045,0.0048,0.004866666666666667,4.0414518843273823e-4,1-3,1
022-102,4e-4,1e-4,5e-4,3.333333333333333e-4,2.0816659994661328e-4,1-3,2
022-102-200,1e-4,2e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,1-3,3
022-102-201,1e-4,NA,3e-4,NA,NA,1-3,3
022-120,3e-4,2e-4,5e-4,3.333333333333333e-4,1.5275252316519468e-4,1-3,2
022-120-200,1e-4,1e-4,4e-4,2e-4,1.7320508075688773e-4,1-3,3
022-120-202,1e-4,NA,NA,NA,NA,1-3,3
022-200,0.0017,0.0027,0.0017,0.002033333333333333,5.773502691896259e-4,1-3,2
022-201,8e-4,0.0011,4e-4,7.666666666666667e-4,3.5118845842842467e-4,1-3,2
022-201-210,3e-4,NA,2e-4,NA,NA,1-3,3
022-202,3e-4,2e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,1-3,2
022-202-210,1e-4,NA,NA,NA,NA,1-3,3
022-210,3e-4,9e-4,6e-4,6e-4,3e-4,1-3,2
022-211,1e-4,NA,NA,NA,NA,1-3,2
022-220,3e-4,2e-4,1e-4,1.9999999999999998e-4,9.999999999999999e-5,1-3,2
101,2e-4,4e-4,2e-4,2.666666666666667e-4,1.1547005383792516e-4,1-3,1
101-200,9e-4,8e-4,3e-4,6.666666666666666e-4,3.2145502536643183e-4,1-3,2
102,0.0113,0.0115,0.0097,0.010833333333333334,9.865765724632492e-4,1-3,1
102-120,0.0046,0.0039,0.0046,0.004366666666666666,4.041451884327381e-4,1-3,2
102-120-201,3e-4,NA,1e-4,NA,NA,1-3,3
102-200,0.0272,0.0251,0.0253,0.025866666666666666,0.0011590225767142462,1-3,2
102-201,0.0045,0.0049,0.0052,0.004866666666666667,3.5118845842842467e-4,1-3,2
102-201-210,6e-4,3e-4,7e-4,5.333333333333334e-4,2.0816659994661328e-4,1-3,3
102-210,0.004,0.0045,0.0043,0.004266666666666667,2.516611478423581e-4,1-3,2
102-220,4e-4,7e-4,3e-4,4.6666666666666666e-4,2.0816659994661328e-4,1-3,2
110,3e-4,1e-4,6e-4,3.333333333333333e-4,2.516611478423583e-4,1-3,1
110-200,0.001,5e-4,0.001,8.333333333333334e-4,2.886751345948129e-4,1-3,2
112-202,1e-4,NA,NA,NA,NA,1-3,2
120,0.0101,0.0085,0.0095,0.009366666666666667,8.082903768654756e-4,1-3,1
120-200,0.0242,0.0242,0.0269,0.0251,0.00155884572681199,1-3,2
