Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
202-211,2e-4,2e-4,4e-4,2.666666666666667e-4,1.1547005383792516e-4,2-11,2
202-220,0.0031,0.004,0.0043,0.0038,6.244997998398399e-4,2-11,2
202-221,1e-4,NA,NA,NA,NA,2-11,2
210,0.0244,0.0272,0.0252,0.0256,0.0014422205101855942,2-11,1
211-220,1e-4,1e-4,1e-4,1e-4,0,2-11,2
220,0.0305,0.0253,0.0292,0.028333333333333332,0.0027061657993059725,2-11,1
002-011-200,NA,1e-4,1e-4,NA,NA,2-11,3
002-020-101,NA,1e-4,2e-4,NA,NA,2-11,3
002-021-120-210,NA,1e-4,NA,NA,NA,2-11,4
002-110-200,NA,1e-4,3e-4,NA,NA,2-11,3
011-020,NA,4e-4,2e-4,NA,NA,2-11,2
012-021-102-220,NA,1e-4,2e-4,NA,NA,2-11,4
012-021-202-220,NA,1e-4,2e-4,NA,NA,2-11,4
012-021-210,NA,4e-4,1e-4,NA,NA,2-11,3
012-102-120-201,NA,1e-4,NA,NA,NA,2-11,4
012-111-201,NA,1e-4,1e-4,NA,NA,2-11,3
012-120-201-210,NA,1e-4,NA,NA,NA,2-11,4
020-101-200,NA,1e-4,1e-4,NA,NA,2-11,3
021-102-210,NA,1e-4,2e-4,NA,NA,2-11,3
022-212,NA,1e-4,1e-4,NA,NA,2-11,2
022-221,NA,1e-4,NA,NA,NA,2-11,2
112-120-202,NA,1e-4,NA,NA,NA,2-11,3
112-210,NA,1e-4,NA,NA,NA,2-11,2
121-202,NA,3e-4,NA,NA,NA,2-11,2
121-220,NA,1e-4,3e-4,NA,NA,2-11,2
211,NA,2e-4,2e-4,NA,NA,2-11,1
221,NA,1e-4,NA,NA,NA,2-11,1
001-200,NA,NA,3e-4,NA,NA,2-11,2
002-020-110,NA,NA,1e-4,NA,NA,2-11,3
011-020-200,NA,NA,1e-4,NA,NA,2-11,3
022-121-202,NA,NA,2e-4,NA,NA,2-11,3
022-202-211,NA,NA,1e-4,NA,NA,2-11,3
102-111-210,NA,NA,1e-4,NA,NA,2-11,3
111-120-201,NA,NA,2e-4,NA,NA,2-11,3
112-211-220,NA,NA,1e-4,NA,NA,2-11,3
112-220,NA,NA,2e-4,NA,NA,2-11,2
121-202-220,NA,NA,1e-4,NA,NA,2-11,3
121-211,NA,NA,1e-4,NA,NA,2-11,2
122-220,NA,NA,2e-4,NA,NA,2-11,2
-1,0.0067,0.006,0.0045,0.005733333333333333,0.0011239810200058247,7-16,2
-2,0.0097,0.0096,0.0095,0.0096,1.0000000000000026e-4,7-16,2
002,0.047,0.0482,0.0457,0.046966666666666664,0.001250333288900738,7-16,1
002-020,0.0155,0.017,0.015,0.015833333333333335,0.0010408329997330672,7-16,2
002-020-200,0.0192,0.017,0.0204,0.018866666666666667,0.0017243356208503414,7-16,3
002-020-201,0.0025,0.0021,0.0021,0.0022333333333333333,2.3094010767585042e-4,7-16,3
002-020-201-210,1e-4,NA,2e-4,NA,NA,7-16,4
002-020-210,0.0021,0.0023,0.0013,0.0019,5.291502622129181e-4,7-16,3
002-021,0.0143,0.0132,0.0118,0.0131,0.001252996408614167,7-16,2
002-021-120,0.001,5e-4,6e-4,7e-4,2.6457513110645904e-4,7-16,3
002-021-120-200,1e-4,1e-4,1e-4,1e-4,0,7-16,4
002-021-200,0.0023,0.0017,0.0018,0.0019333333333333333,3.2145502536643183e-4,7-16,3
002-021-210,5e-4,8e-4,8e-4,7e-4,1.7320508075688773e-4,7-16,3
002-021-220,3e-4,2e-4,9e-4,4.6666666666666666e-4,3.7859388972001824e-4,7-16,3
002-101,2e-4,2e-4,3e-4,2.3333333333333333e-4,5.773502691896256e-5,7-16,2
002-120,0.0033,0.0036,0.0042,0.0036999999999999997,4.582575694955839e-4,7-16,2
002-120-200,0.0017,0.0021,0.0022,0.002,2.6457513110645915e-4,7-16,3
002-120-201,7e-4,0.0011,9e-4,9e-4,2.0000000000000004e-4,7-16,3
002-120-201-210,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,7-16,4
002-120-210,4e-4,3e-4,1e-4,2.666666666666667e-4,1.5275252316519468e-4,7-16,3
002-200,0.0137,0.0147,0.0157,0.0147,9.999999999999992e-4,7-16,2
002-201,0.0116,0.0131,0.0155,0.0134,0.0019672315572906007,7-16,2
002-201-210,7e-4,9e-4,6e-4,7.333333333333333e-4,1.5275252316519468e-4,7-16,3
002-201-220,6e-4,1e-4,9e-4,5.333333333333334e-4,4.04145188432738e-4,7-16,3
002-210,0.0035,0.0029,0.0033,0.0032333333333333333,3.0550504633038947e-4,7-16,2
002-220,0.0035,0.003,0.0026,0.003033333333333333,4.509249752822895e-4,7-16,2
011-020,1e-4,1e-4,1e-4,1e-4,0,7-16,2
011-201,1e-4,NA,NA,NA,NA,7-16,2
012,0.0319,0.0302,0.0323,0.03146666666666667,0.0011150485789118486,7-16,1
012-020,0.0124,0.0122,0.0129,0.0125,3.6055512754639866e-4,7-16,2
012-020-102,6e-4,3e-4,7e-4,5.333333333333334e-4,2.0816659994661328e-4,7-16,3
012-020-102-200,2e-4,NA,2e-4,NA,NA,7-16,4
012-020-200,0.0032,0.0025,0.0021,0.0026,5.567764362830024e-4,7-16,3
012-020-201,5e-4,4e-4,6e-4,5e-4,9.999999999999996e-5,7-16,3
012-020-202,7e-4,4e-4,1e-4,4e-4,3e-4,7-16,3
012-021,0.0068,0.0063,0.0062,0.0064333333333333334,3.2145502536643167e-4,7-16,2
012-021-102,0.0012,9e-4,0.0017,0.0012666666666666666,4.04145188432738e-4,7-16,3
012-021-102-200,3e-4,NA,1e-4,NA,NA,7-16,4
012-021-102-220,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,7-16,4
012-021-120,8e-4,7e-4,0.0017,0.0010666666666666667,5.507570547286101e-4,7-16,3
