Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
0202-2020-2100,0.0256,0.0241,0.0216,0.02376666666666667,0.00202072594216369,1,3
0202-2020-2101,0.0029,0.0025,0.0036,0.003,5.567764362830022e-4,1,3
0202-2020-2101-2110,3e-4,2e-4,NA,NA,NA,1,4
0202-2020-2102,3e-4,2e-4,3e-4,2.666666666666667e-4,5.773502691896256e-5,1,3
0202-2020-2110,5e-4,4e-4,6e-4,5e-4,9.999999999999996e-5,1,3
0202-2020-2200,0.0019,0.0024,9e-4,0.0017333333333333333,7.637626158259732e-4,1,3
0202-2020-2201,1e-4,1e-4,1e-4,1e-4,0,1,3
0202-2020-2210,1e-4,NA,1e-4,NA,NA,1,3
0202-2021,2e-4,3e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,1,2
0202-2100,0.0048,0.0048,0.0034,0.004333333333333333,8.082903768654759e-4,1,2
0202-2101,8e-4,3e-4,5e-4,5.333333333333334e-4,2.5166114784235834e-4,1,2
0202-2110,3e-4,NA,1e-4,NA,NA,1,2
0202-2120,3e-4,2e-4,1e-4,1.9999999999999998e-4,9.999999999999999e-5,1,2
0202-2200,3e-4,6e-4,4e-4,4.333333333333333e-4,1.5275252316519465e-4,1,2
0202-2210,1e-4,NA,NA,NA,NA,1,2
0210-1020,1e-4,4e-4,2e-4,2.3333333333333333e-4,1.5275252316519468e-4,1,2
0210-1020-1110,1e-4,NA,NA,NA,NA,1,3
0210-2010,1e-4,NA,NA,NA,NA,1,2
0210-2020,0.0035,0.0031,0.0028,0.0031333333333333335,3.5118845842842467e-4,1,2
0210-2020-2110,4e-4,2e-4,5e-4,3.6666666666666667e-4,1.5275252316519468e-4,1,3
0211-2020,3e-4,3e-4,1e-4,2.3333333333333333e-4,1.1547005383792513e-4,1,2
0212,1e-4,NA,1e-4,NA,NA,1,1
0212-1012-2020,1e-4,NA,NA,NA,NA,1,3
0212-2020,3e-4,NA,2e-4,NA,NA,1,2
0220,1e-4,1e-4,NA,NA,NA,1,1
0220-2020,4e-4,5e-4,2e-4,3.6666666666666667e-4,1.5275252316519468e-4,1,2
1001,2e-4,NA,NA,NA,NA,1,1
1001-1020,2e-4,NA,NA,NA,NA,1,2
1002,2e-4,1e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,1,1
