Parameter,nState,Avg,Std,HillRange
nState,1,0.08341988849476306,0.009903336704124285,10-12
nState,2,0.06884295803095489,9.433555479335377e-4,10-12
nState,3,0.20928672218484667,0.00818257466802687,10-12
nState,4,0.42600641647031495,0.020138220472066717,10-12
nState,5,0.6976487594520617,0.03909233265365129,10-12
nState,6,0.6803748095270545,0.2835346763572306,10-12
nState,7,1,0,10-12
Phase,1,0.08685598597103104,0.010697578036260497,10-12
Phase,2,0.07764771760979633,0.0014311444606685145,10-12
Phase,3,0.22498017659704386,0.00930574475536662,10-12
Phase,4,0.47593357121390845,0.01584782488946552,10-12
Phase,5,0.8283745694956226,0.05499650694729931,10-12
Phase,6,0.7619490190319751,0.2163682962403202,10-12
Phase,7,1,0,10-12
