Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
12,2e-4,1e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,12-21,1
12-20,0.0019,0.0028,0.0031,0.0026,6.244997998398398e-4,12-21,2
12-20-21,2e-4,3e-4,3e-4,2.666666666666667e-4,5.773502691896256e-5,12-21,3
12-20-22,0.005,0.0043,0.0042,0.0045,4.358898943540675e-4,12-21,3
12-22,6e-4,0.001,6e-4,7.333333333333333e-4,2.3094010767585034e-4,12-21,2
20,0.0286,0.0286,0.0251,0.027433333333333334,0.00202072594216369,12-21,1
20-21,0.0049,0.0046,0.0061,0.0052,7.937253933193774e-4,12-21,2
20-22,0.0097,0.0084,0.0093,0.009133333333333334,6.658328118479396e-4,12-21,2
21,7e-4,1e-4,5e-4,4.333333333333333e-4,3.0550504633038936e-4,12-21,1
21-22,3e-4,5e-4,7e-4,5e-4,2e-4,12-21,2
22,9e-4,8e-4,8e-4,8.333333333333334e-4,5.7735026918962544e-5,12-21,1
00,NA,1e-4,NA,NA,NA,12-21,1
01-02-10,NA,1e-4,NA,NA,NA,12-21,3
01-11-20,NA,1e-4,NA,NA,NA,12-21,3
11-12-20,NA,5e-4,1e-4,NA,NA,12-21,3
00-01-20-21,NA,NA,1e-4,NA,NA,12-21,4
00-01,1e-4,NA,NA,NA,NA,17-26,2
00-01-20,0.0016,0.0012,0.0012,0.0013333333333333333,2.3094010767585042e-4,17-26,3
00-02,0.003,0.0023,0.0027,0.0026666666666666666,3.5118845842842467e-4,17-26,2
00-02-10,0.0011,0.0017,0.0011,0.0013,3.4641016151377535e-4,17-26,3
00-02-12-20,0.0072,0.0083,0.0071,0.007533333333333334,6.658328118479392e-4,17-26,4
00-02-12-20-21,2e-4,3e-4,3e-4,2.666666666666667e-4,5.773502691896256e-5,17-26,5
00-02-20,0.12,0.1269,0.1203,0.12240000000000001,0.0039000000000000076,17-26,3
00-02-20-21,0.0077,0.0078,0.0069,0.007466666666666667,4.932882862316247e-4,17-26,4
00-02-20-22,0.0039,0.0038,0.0043,0.004,2.645751311064591e-4,17-26,4
00-10,1e-4,NA,NA,NA,NA,17-26,2
00-20,0.0019,0.0022,0.0021,0.0020666666666666667,1.527525231651947e-4,17-26,2
01-02,0.0024,0.0017,0.0024,0.0021666666666666666,4.0414518843273796e-4,17-26,2
01-02-10,1e-4,NA,NA,NA,NA,17-26,3
01-02-10-20,0.0119,0.0122,0.0115,0.011866666666666668,3.5118845842842516e-4,17-26,4
01-02-10-20-22,0.0017,6e-4,0.0015,0.0012666666666666666,5.859465277082316e-4,17-26,5
01-02-11-12,2e-4,5e-4,2e-4,3.0000000000000003e-4,1.7320508075688773e-4,17-26,4
01-02-11-12-20,0.0127,0.0135,0.0149,0.0137,0.0011135528725660048,17-26,5
01-02-20,0.0693,0.0722,0.0706,0.0707,0.001452583904633395,17-26,3
01-02-20-22,0.0107,0.0088,0.0107,0.010066666666666666,0.0010969655114602883,17-26,4
01-02-21-22,9e-4,0.0016,0.0012,0.0012333333333333332,3.5118845842842467e-4,17-26,4
01-11,1e-4,NA,NA,NA,NA,17-26,2
01-11-20,1e-4,NA,1e-4,NA,NA,17-26,3
01-20,1e-4,1e-4,1e-4,1e-4,0,17-26,2
02,0.0274,0.0311,0.0297,0.0294,0.0018681541692269397,17-26,1
