Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
02-12-21,3e-4,1e-4,3e-4,2.3333333333333333e-4,1.1547005383792513e-4,21-30,3
02-20,0.2863,0.2878,0.273,0.28236666666666665,0.00814636933445404,21-30,2
02-20-21,0.0707,0.074,0.0771,0.07393333333333334,0.0032005207909547068,21-30,3
02-20-22,0.0788,0.0831,0.085,0.0823,0.003176476034853723,21-30,3
02-21,0.0037,0.0028,0.0024,0.0029666666666666665,6.658328118479395e-4,21-30,2
02-21-22,0.0059,0.0057,0.0046,0.0054,7.000000000000001e-4,21-30,3
02-22,0.0138,0.0096,0.0135,0.0123,0.0023430749027719966,21-30,2
10-11-20-21,4e-4,6e-4,3e-4,4.333333333333333e-4,1.5275252316519465e-4,21-30,4
10-12-20-22,0.0012,7e-4,0.0014,0.0010999999999999998,3.6055512754639893e-4,21-30,4
10-20,0.0022,0.0037,0.003,0.002966666666666667,7.505553499465135e-4,21-30,2
11,1e-4,NA,NA,NA,NA,21-30,1
11-12-20,2e-4,3e-4,3e-4,2.666666666666667e-4,5.773502691896256e-5,21-30,3
11-12-21-22,5e-4,3e-4,2e-4,3.333333333333333e-4,1.5275252316519468e-4,21-30,4
12,3e-4,1e-4,3e-4,2.3333333333333333e-4,1.1547005383792513e-4,21-30,1
12-20,0.0029,0.0026,0.0026,0.0026999999999999997,1.7320508075688767e-4,21-30,2
12-20-21,7e-4,1e-4,2e-4,3.333333333333333e-4,3.2145502536643183e-4,21-30,3
12-20-22,0.0049,0.007,0.0055,0.0058,0.001081665382639197,21-30,3
12-22,0.0011,8e-4,3e-4,7.333333333333333e-4,4.0414518843273807e-4,21-30,2
20,0.0283,0.0278,0.0298,0.028633333333333334,0.0010408329997330672,21-30,1
20-21,0.0061,0.0054,0.0078,0.0064333333333333334,0.0012342339054382408,21-30,2
20-22,0.0111,0.013,0.0113,0.0118,0.0010440306508910546,21-30,2
21,3e-4,2e-4,3e-4,2.666666666666667e-4,5.773502691896256e-5,21-30,1
21-22,0.001,4e-4,9e-4,7.666666666666667e-4,3.2145502536643183e-4,21-30,2
22,0.0012,0.002,7e-4,0.0013,6.557438524302001e-4,21-30,1
00-01,NA,1e-4,NA,NA,NA,21-30,2
00-01-20-21,NA,1e-4,NA,NA,NA,21-30,4
11-12,NA,3e-4,1e-4,NA,NA,21-30,2
11-21,NA,1e-4,1e-4,NA,NA,21-30,2
01-10-20,NA,NA,1e-4,NA,NA,21-30,3
01-20,NA,NA,3e-4,NA,NA,21-30,2
10-12-20,NA,NA,1e-4,NA,NA,21-30,3
00-01-20,0.001,8e-4,9e-4,9e-4,9.999999999999999e-5,31-40,3
00-02,0.0024,0.0022,0.0021,0.0022333333333333333,1.527525231651946e-4,31-40,2
00-02-10,0.0011,0.001,7e-4,9.333333333333333e-4,2.081665999466133e-4,31-40,3
00-02-12-20,0.0065,0.0068,0.0058,0.006366666666666666,5.131601439446884e-4,31-40,4
00-02-12-20-21,8e-4,4e-4,4e-4,5.333333333333334e-4,2.309401076758503e-4,31-40,5
00-02-20,0.1092,0.1063,0.112,0.10916666666666668,0.0028501461950807584,31-40,3
00-02-20-21,0.0073,0.0073,0.0069,0.007166666666666667,2.3094010767585042e-4,31-40,4
00-02-20-22,0.0038,0.0039,0.0048,0.004166666666666667,5.5075705472861e-4,31-40,4
00-10,1e-4,NA,NA,NA,NA,31-40,2
00-20,0.0026,0.0018,0.0016,0.002,5.291502622129181e-4,31-40,2
01-02,0.0025,0.0019,0.0019,0.0021,3.4641016151377546e-4,31-40,2
01-02-10-20,0.0142,0.0113,0.0115,0.012333333333333333,0.0016196707484341798,31-40,4
01-02-10-20-22,8e-4,0.001,0.001,9.333333333333333e-4,1.1547005383792514e-4,31-40,5
01-02-11-12,5e-4,8e-4,2e-4,5e-4,3.0000000000000003e-4,31-40,4
01-02-11-12-20,0.0131,0.0123,0.0127,0.0127,4.000000000000002e-4,31-40,5
01-02-20,0.066,0.0698,0.0719,0.06923333333333334,0.002990540642314252,31-40,3
01-02-20-22,0.0106,0.0117,0.0101,0.0108,8.185352771872454e-4,31-40,4
