Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
0110-1010,1e-4,3e-4,1e-4,1.6666666666666666e-4,1.1547005383792513e-4,2-11,2
0111-0112-0301-0302-1011-1012,1e-4,NA,NA,NA,NA,2-11,6
0111-0112-0311-0312-1011-1012,1e-4,NA,NA,NA,NA,2-11,6
0111-0113-0301-0303-1011-1013,1e-4,1e-4,NA,NA,NA,2-11,6
0111-0113-0303-0311,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,2-11,4
0111-0113-0303-0311-1011-1013,5e-4,2e-4,4e-4,3.6666666666666667e-4,1.5275252316519468e-4,2-11,6
0111-0113-0311-0313-1011-1013,2e-4,NA,NA,NA,NA,2-11,6
0111-0301,1e-4,NA,NA,NA,NA,2-11,2
0111-0301-0303,1e-4,NA,NA,NA,NA,2-11,3
0111-0301-0303-1003-1011,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,2-11,5
0111-0301-0303-1011,4e-4,5e-4,2e-4,3.6666666666666667e-4,1.5275252316519468e-4,2-11,4
0111-0301-0303-1011-1013,1e-4,NA,NA,NA,NA,2-11,5
0111-0303-0311-1011,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,2-11,4
0112-0113-0302-0303-1012-1013,1e-4,1e-4,1e-4,1e-4,0,2-11,6
0112-0300-0302-1010-1012,4e-4,0.0014,4e-4,7.333333333333333e-4,5.773502691896257e-4,2-11,5
0112-0302-1010-1012,1e-4,NA,1e-4,NA,NA,2-11,4
0112-0312-1010-1012,2e-4,5e-4,NA,NA,NA,2-11,4
0113-0201-0301-0303-1011-1013,1e-4,1e-4,NA,NA,NA,2-11,6
0113-0203-0303-1010-1013,1e-4,1e-4,NA,NA,NA,2-11,5
0113-0210-0300-0303-1010-1013,3e-4,2e-4,4e-4,3.0000000000000003e-4,1e-4,2-11,6
0113-0210-0303-1010-1013,3e-4,1e-4,1e-4,1.6666666666666666e-4,1.1547005383792513e-4,2-11,5
0113-0213-0303-1010-1013,1e-4,NA,NA,NA,NA,2-11,5
0113-0300-0303-1010,1e-4,NA,NA,NA,NA,2-11,4
0113-0300-0303-1010-1013,0.0026,0.0029,0.0017,0.0024,6.244997998398398e-4,2-11,5
0113-0301-0303-1011-1013,3e-4,2e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,2-11,5
0113-0303,2e-4,1e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,2-11,2
0113-0303-0310-1010-1013,0.0011,6e-4,4e-4,7e-4,3.60555127546399e-4,2-11,5
0113-0303-1010,3e-4,NA,NA,NA,NA,2-11,3
0113-0303-1010-1013,0.006,0.0059,0.0055,0.0058,2.6457513110645926e-4,2-11,4
0113-0303-1013,0.001,8e-4,0.0012,0.001,1.9999999999999993e-4,2-11,3
0113-0310-0313-1010-1013,2e-4,NA,1e-4,NA,NA,2-11,5
0113-0313-1010-1013,1e-4,7e-4,2e-4,3.333333333333333e-4,3.2145502536643183e-4,2-11,4
0200-0201-0300-0301-1010-1011,2e-4,4e-4,4e-4,3.333333333333334e-4,1.1547005383792516e-4,2-11,6
0200-0202-0300-0302-1002-1010,1e-4,2e-4,4e-4,2.3333333333333333e-4,1.5275252316519468e-4,2-11,6
0200-0203-0300-0303-1003-1010,1e-4,NA,NA,NA,NA,2-11,6
0200-0300,1e-4,NA,NA,NA,NA,2-11,2
0200-0300-0302-1010-1012,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,2-11,5
0200-0300-0303-1000-1003,2e-4,NA,1e-4,NA,NA,2-11,5
0200-0300-0303-1003-1010,0.0016,0.0016,0.001,0.0014,3.4641016151377546e-4,2-11,5
0200-0300-0303-1010,0.0021,0.0024,0.002,0.0021666666666666666,2.0816659994661317e-4,2-11,4
0200-0300-0303-1010-1013,4e-4,4e-4,9e-4,5.666666666666667e-4,2.8867513459481284e-4,2-11,5
0200-0300-0303-1010-1103,4e-4,2e-4,4e-4,3.333333333333334e-4,1.1547005383792516e-4,2-11,5
0200-0300-1000,1e-4,NA,NA,NA,NA,2-11,3
0200-0300-1010,0.001,0.0013,0.0013,0.0012,1.7320508075688767e-4,2-11,3
0200-1000,1e-4,NA,NA,NA,NA,2-11,2
0201-0203-0301-0303-1003-1011,1e-4,1e-4,1e-4,1e-4,0,2-11,6
0201-0203-0301-0303-1011-1013,1e-4,1e-4,1e-4,1e-4,0,2-11,6
0201-0301-0303-1001,2e-4,1e-4,NA,NA,NA,2-11,4
0201-0301-0303-1001-1003,1e-4,2e-4,NA,NA,NA,2-11,5
0201-0301-0303-1011-1013,5e-4,1e-4,1e-4,2.3333333333333333e-4,2.309401076758503e-4,2-11,5
0201-0301-0303-1011-1013-1103,1e-4,NA,NA,NA,NA,2-11,6
0201-0303-1001-1003,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,2-11,4
0202-0203-0302-0303,1e-4,NA,NA,NA,NA,2-11,4
0202-0300-0302-1010-1012,2e-4,NA,2e-4,NA,NA,2-11,5
0202-0302-1010-1012,2e-4,4e-4,2e-4,2.666666666666667e-4,1.1547005383792516e-4,2-11,4
0202-1002-1010,3e-4,2e-4,1e-4,1.9999999999999998e-4,9.999999999999999e-5,2-11,3
0203-0300-0303-1003-1010,0.0011,0.0016,0.0012,0.0013,2.645751311064591e-4,2-11,5
0203-0300-0303-1010,1e-4,1e-4,NA,NA,NA,2-11,4
0203-0300-0303-1010-1103,1e-4,NA,NA,NA,NA,2-11,5
