Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
00-10,1e-4,3e-4,1e-4,1.6666666666666666e-4,1.1547005383792513e-4,71-80,2
00-20,0.0185,0.0207,0.0187,0.0193,0.0012165525060596437,71-80,2
01,0.0894,0.1014,0.0942,0.095,0.006039867548216605,71-80,1
01-10-20,0.084,0.0898,0.0907,0.08816666666666667,0.0036363901514184812,71-80,3
01-11,0.0194,0.0186,0.0211,0.0197,0.0012767145334803714,71-80,2
01-11-20,0.0822,0.0848,0.0853,0.0841,0.001664331697709327,71-80,3
01-20,0.5458,0.5278,0.527,0.5335333333333333,0.010630772941481363,71-80,2
01-21,0.0656,0.0641,0.0661,0.06526666666666667,0.0010408329997330672,71-80,2
10-20,0.0077,0.008,0.0085,0.008066666666666666,4.0414518843273823e-4,71-80,2
11,0.0012,0.0011,8e-4,0.0010333333333333334,2.0816659994661322e-4,71-80,1
11-20,0.0026,0.0017,0.002,0.0021,4.58257569495584e-4,71-80,2
11-21,0.0033,0.0044,0.0035,0.0037333333333333333,5.859465277082317e-4,71-80,2
20,0.0725,0.0698,0.0725,0.0716,0.0015588457268119861,71-80,1
21,0.0076,0.0073,0.0092,0.008033333333333333,0.0010214368964029706,71-80,1
01-10,NA,1e-4,NA,NA,NA,71-80,2
00,3e-4,2e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,81-90,1
00-20,0.0186,0.0147,0.0178,0.01703333333333333,0.00205993527406405,81-90,2
01,0.0957,0.0957,0.0941,0.09516666666666666,9.237604307033956e-4,81-90,1
01-10-20,0.0909,0.0834,0.0852,0.0865,0.003915354390090375,81-90,3
01-11,0.0217,0.0238,0.0239,0.023133333333333336,0.0012423096769056154,81-90,2
01-11-20,0.0844,0.0826,0.0856,0.0842,0.0015099668870541445,81-90,3
01-20,0.5266,0.5374,0.5292,0.5310666666666667,0.0056367839530474684,81-90,2
01-21,0.0666,0.0662,0.0678,0.06686666666666667,8.326663997864536e-4,81-90,2
10,1e-4,NA,NA,NA,NA,81-90,1
10-20,0.0086,0.0086,0.0087,0.008633333333333333,5.7735026918962226e-5,81-90,2
11,9e-4,0.0017,7e-4,0.0010999999999999998,5.291502622129181e-4,81-90,1
11-20,0.0025,0.003,0.0023,0.0026,3.60555127546399e-4,81-90,2
11-21,0.0042,0.004,0.0043,0.004166666666666667,1.527525231651946e-4,81-90,2
20,0.0724,0.0705,0.0742,0.07236666666666666,0.0018502252115170602,81-90,1
21,0.0065,0.0078,0.0057,0.006666666666666666,0.0010598742063723096,81-90,1
00-10,NA,2e-4,3e-4,NA,NA,81-90,2
01-10,NA,2e-4,NA,NA,NA,81-90,2
00,3e-4,3e-4,5e-4,3.6666666666666667e-4,1.1547005383792517e-4,91-100,1
00-10,1e-4,3e-4,2e-4,1.9999999999999998e-4,9.999999999999999e-5,91-100,2
00-20,0.0175,0.0167,0.0176,0.017266666666666666,4.932882862316258e-4,91-100,2
01,0.094,0.0984,0.0966,0.09633333333333334,0.0022120880030716086,91-100,1
01-10,2e-4,NA,1e-4,NA,NA,91-100,2
01-10-20,0.0891,0.0868,0.0881,0.088,0.0011532562594670777,91-100,3
01-11,0.0231,0.0191,0.021,0.021066666666666668,0.0020008331597945227,91-100,2
01-11-20,0.0911,0.0877,0.0871,0.08863333333333333,0.002157158624981793,91-100,3
01-20,0.5219,0.5263,0.5299,0.5260333333333334,0.004006661120351127,91-100,2
01-21,0.0669,0.0706,0.0664,0.06796666666666666,0.0022941955743426322,91-100,2
10-20,0.0078,0.007,0.0086,0.0078,7.999999999999999e-4,91-100,2
11,0.0016,0.0016,0.0013,0.0015,1.732050807568878e-4,91-100,1
11-20,0.0018,0.0023,0.0022,0.0021,2.645751311064591e-4,91-100,2
11-21,0.0038,0.0041,0.0037,0.0038666666666666667,2.081665999466134e-4,91-100,2
20,0.0726,0.0708,0.071,0.07146666666666666,9.865765724632492e-4,91-100,1
21,0.0082,0.008,0.0057,0.0073,0.0013892443989449808,91-100,1
