Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
-1,0.0053,0.0059,0.0054,0.005533333333333334,3.2145502536643167e-4,1,2
0000,1e-4,NA,NA,NA,NA,1,1
0001-0020,1e-4,3e-4,NA,NA,NA,1,2
0001-2000,1e-4,1e-4,1e-4,1e-4,0,1,2
0002,0.0018,0.0011,0.0019,0.0016,4.358898943540673e-4,1,1
0002-0010,1e-4,1e-4,NA,NA,NA,1,2
0002-0011-2010,1e-4,NA,NA,NA,NA,1,3
0002-0020,0.0019,0.0011,0.0019,0.0016333333333333334,4.6188021535170057e-4,1,2
0002-0021,3e-4,6e-4,NA,NA,NA,1,2
0002-0021-1020,1e-4,NA,NA,NA,NA,1,3
0002-0021-2020,0.0012,0.0015,0.0014,0.0013666666666666666,1.5275252316519474e-4,1,3
0002-1001-1020,2e-4,NA,NA,NA,NA,1,3
0002-1010,2e-4,NA,NA,NA,NA,1,2
0002-1020,0.0015,0.0018,0.0018,0.0017,1.7320508075688767e-4,1,2
0002-2000,0.0015,0.001,0.002,0.0015,5e-4,1,2
0002-2001,1e-4,2e-4,4e-4,2.3333333333333333e-4,1.5275252316519468e-4,1,2
0002-2001-2020,0.0024,0.0015,0.0015,0.0018,5.19615242270663e-4,1,3
0002-2010,0.0013,0.001,0.0016,0.0013,3.0000000000000003e-4,1,2
0002-2020,0.0202,0.0202,0.017,0.019133333333333332,0.0018475208614068014,1,2
0010-0200,1e-4,NA,NA,NA,NA,1,2
0011-0020,1e-4,NA,NA,NA,NA,1,2
0011-0201,1e-4,NA,2e-4,NA,NA,1,2
0011-0201-2010,3e-4,8e-4,3e-4,4.6666666666666666e-4,2.886751345948129e-4,1,3
0011-0201-2010-2100,1e-4,NA,NA,NA,NA,1,4
0012-0020-0202,0.0018,0.002,0.0011,0.0016333333333333334,4.725815626252608e-4,1,3
0012-0021-0102-2020,2e-4,NA,NA,NA,NA,1,4
0012-0021-0202,4e-4,4e-4,3e-4,3.6666666666666667e-4,5.7735026918962605e-5,1,3
0012-0021-0202-2020,0.0023,0.002,0.0019,0.0020666666666666667,2.0816659994661325e-4,1,4
0012-0021-2020,5e-4,2e-4,1e-4,2.666666666666667e-4,2.0816659994661328e-4,1,3
0012-0102-1020,2e-4,2e-4,2e-4,2e-4,0,1,3
0012-0102-2011-2020,1e-4,NA,NA,NA,NA,1,4
0012-0102-2020,0.0012,7e-4,0.0012,0.0010333333333333332,2.8867513459481284e-4,1,3
0012-0202,4e-4,4e-4,0.0011,6.333333333333334e-4,4.0414518843273807e-4,1,2
0012-0202-1011-1020,1e-4,2e-4,NA,NA,NA,1,4
0012-0202-1020,0.0017,0.0031,0.0014,0.0020666666666666667,9.073771725877465e-4,1,3
0012-0202-1200-2020,1e-4,2e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,1,4
0012-0202-2010,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,1,3
0012-0202-2010-2100,1e-4,NA,NA,NA,NA,1,4
0012-0202-2011,3e-4,NA,NA,NA,NA,1,3
0012-0202-2011-2020,0.0015,0.0021,0.0022,0.0019333333333333333,3.7859388972001824e-4,1,4
0012-0202-2011-2020-2101,2e-4,NA,3e-4,NA,NA,1,5
0012-0202-2020,0.0228,0.0239,0.024,0.023566666666666666,6.658328118479392e-4,1,3
0012-0202-2020-2100,3e-4,2e-4,1e-4,1.9999999999999998e-4,9.999999999999999e-5,1,4
0012-1020,3e-4,5e-4,2e-4,3.333333333333333e-4,1.5275252316519468e-4,1,2
0012-2011-2020,5e-4,1e-4,3e-4,3e-4,2e-4,1,3
0012-2020,0.004,0.0024,0.0041,0.0035,9.53939201416946e-4,1,2
0020,0.0016,0.0023,0.0016,0.0018333333333333333,4.0414518843273796e-4,1,1
0020-0100,2e-4,NA,NA,NA,NA,1,2
0020-0102,0.0011,8e-4,0.0011,0.001,1.7320508075688773e-4,1,2
0020-0102-0110,1e-4,NA,3e-4,NA,NA,1,3
0020-0200,0.0013,0.0016,0.0011,0.0013333333333333333,2.5166114784235834e-4,1,2
0020-0201,6e-4,6e-4,9e-4,7e-4,1.7320508075688773e-4,1,2
0020-0201-0210,2e-4,NA,1e-4,NA,NA,1,3
0020-0202,0.0182,0.0177,0.0203,0.018733333333333334,0.001379613472438324,1,2
0020-0202-0210,8e-4,0.001,0.0021,0.0013,6.999999999999999e-4,1,3
0020-0210,1e-4,3e-4,4e-4,2.666666666666667e-4,1.5275252316519468e-4,1,2
0021,2e-4,2e-4,NA,NA,NA,1,1
0021-0102,3e-4,1e-4,4e-4,2.666666666666667e-4,1.5275252316519468e-4,1,2
0021-0102-1020,3e-4,NA,NA,NA,NA,1,3
0021-0102-2020,0.003,0.0016,0.0012,0.0019333333333333333,9.451631252505218e-4,1,3
0021-0201,1e-4,NA,NA,NA,NA,1,2
0021-0201-2020,1e-4,2e-4,NA,NA,NA,1,3
0021-0202,0.0034,0.0039,0.0025,0.0032666666666666664,7.094598884597586e-4,1,2
0021-0202-0211,1e-4,6e-4,2e-4,3e-4,2.6457513110645904e-4,1,3
0021-0202-0211-1020,2e-4,NA,NA,NA,NA,1,4
0021-0202-0211-2020,0.002,0.0018,0.0018,0.0018666666666666666,1.1547005383792521e-4,1,4
0021-0202-1020,9e-4,0.001,9e-4,9.333333333333333e-4,5.7735026918962605e-5,1,3
0021-0202-1200-2020,3e-4,4e-4,NA,NA,NA,1,4
0021-0202-2020,0.022,0.0239,0.0222,0.0227,0.0010440306508910557,1,3
0021-0202-2020-2100,2e-4,5e-4,2e-4,3.0000000000000003e-4,1.7320508075688773e-4,1,4
0021-0211-2020,1e-4,3e-4,1e-4,1.6666666666666666e-4,1.1547005383792513e-4,1,3
0021-2020,9e-4,6e-4,8e-4,7.666666666666667e-4,1.5275252316519468e-4,1,2
0022,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,1,1
0022-0102-2020,1e-4,2e-4,NA,NA,NA,1,3
0022-0202,3e-4,1e-4,1e-4,1.6666666666666666e-4,1.1547005383792513e-4,1,2
0022-0202-2020,0.002,0.0012,0.0017,0.0016333333333333332,4.041451884327381e-4,1,3
0022-0212,1e-4,NA,NA,NA,NA,1,2
0022-0212-2020,1e-4,NA,1e-4,NA,NA,1,3
0022-2020,5e-4,3e-4,1e-4,3e-4,2e-4,1,2
0100-2000,1e-4,1e-4,1e-4,1e-4,0,1,2
0101-0110-2010,1e-4,NA,NA,NA,NA,1,3
0101-2020,5e-4,0.0012,0.001,9e-4,3.605551275463989e-4,1,2
0102,0.0019,0.0017,0.0018,0.0018,1.0000000000000005e-4,1,1
0102-0110,2e-4,NA,1e-4,NA,NA,1,2
0102-0110-1010,1e-4,NA,NA,NA,NA,1,3
0102-0110-2010,8e-4,5e-4,6e-4,6.333333333333333e-4,1.5275252316519468e-4,1,3
0102-0111-1002-1011-2010,1e-4,NA,NA,NA,NA,1,5
0102-0120-2020,1e-4,7e-4,2e-4,3.333333333333333e-4,3.2145502536643183e-4,1,3
0102-1002,1e-4,1e-4,1e-4,1e-4,0,1,2
0102-1002-1020,1e-4,NA,NA,NA,NA,1,3
0102-1002-1021-2020,1e-4,1e-4,NA,NA,NA,1,4
0102-1002-2000,1e-4,1e-4,1e-4,1e-4,0,1,3
0102-1002-2001-2020,1e-4,NA,2e-4,NA,NA,1,4
0102-1002-2020,9e-4,6e-4,0.0013,9.333333333333333e-4,3.511884584284246e-4,1,3
0102-1020,0.0013,0.0014,0.001,0.0012333333333333332,2.0816659994661325e-4,1,2
0102-1020-1100,4e-4,3e-4,3e-4,3.333333333333333e-4,5.7735026918962605e-5,1,3
0102-1100-2000,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,1,3
0102-1110-2010,1e-4,NA,NA,NA,NA,1,3
0102-2000,0.0011,0.0012,0.0018,0.0013666666666666666,3.7859388972001824e-4,1,2
0102-2001,3e-4,2e-4,3e-4,2.666666666666667e-4,5.773502691896256e-5,1,2
0102-2001-2020,0.0023,0.0027,0.0024,0.0024666666666666665,2.081665999466134e-4,1,3
0102-2010,0.0013,0.0018,0.0015,0.0015333333333333334,2.5166114784235834e-4,1,2
0102-2020,0.0267,0.0251,0.0268,0.0262,9.539392014169458e-4,1,2
0102-2020-2100,2e-4,4e-4,2e-4,2.666666666666667e-4,1.1547005383792516e-4,1,3
0102-2020-2101,1e-4,NA,1e-4,NA,NA,1,3
0102-2020-2110,1e-4,NA,NA,NA,NA,1,3
0110-0200,1e-4,NA,NA,NA,NA,1,2
0110-2010,1e-4,NA,2e-4,NA,NA,1,2
0111,1e-4,NA,1e-4,NA,NA,1,1
0111-0120-0201-2020,2e-4,1e-4,NA,NA,NA,1,4
0111-1020,2e-4,NA,NA,NA,NA,1,2
0112-0120-0202,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,1,3
0112-0120-0202-2011-2020,1e-4,1e-4,NA,NA,NA,1,5
0112-0120-0202-2020,0.0021,0.0018,0.0027,0.0022,4.582575694955841e-4,1,4
0112-0120-2020,1e-4,1e-4,1e-4,1e-4,0,1,3
0112-0121,1e-4,NA,NA,NA,NA,1,2
0112-0121-0202,1e-4,1e-4,NA,NA,NA,1,3
0112-0202,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,1,2
0112-0202-1012,1e-4,NA,NA,NA,NA,1,3
0112-0202-1012-2011-2020,1e-4,1e-4,NA,NA,NA,1,5
0112-0202-1012-2020,3e-4,NA,NA,NA,NA,1,4
0112-0202-1120-1200-2020,1e-4,NA,1e-4,NA,NA,1,5
0112-0202-1120-2020,3e-4,1e-4,3e-4,2.3333333333333333e-4,1.1547005383792513e-4,1,4
0112-0202-2020,0.0011,3e-4,6e-4,6.666666666666666e-4,4.0414518843273807e-4,1,3
0112-0202-2020-2200,1e-4,NA,NA,NA,NA,1,4
0112-2020,4e-4,3e-4,2e-4,3.0000000000000003e-4,1e-4,1,2
0120-0200,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,1,2
0120-0200-1020,1e-4,NA,1e-4,NA,NA,1,3
0120-0200-2020,0.002,0.0019,0.0015,0.0018,2.6457513110645904e-4,1,3
0120-0201,7e-4,1e-4,2e-4,3.333333333333333e-4,3.2145502536643183e-4,1,2
0120-0201-0210-2020,1e-4,NA,NA,NA,NA,1,4
0120-0201-1020,1e-4,1e-4,NA,NA,NA,1,3
0120-0201-2020,0.0019,0.0012,0.0016,0.0015666666666666667,3.5118845842842467e-4,1,3
0120-0202,0.0026,0.0039,0.0034,0.0033,6.557438524302001e-4,1,2
0120-0202-0210,2e-4,4e-4,6e-4,3.9999999999999996e-4,1.9999999999999998e-4,1,3
0120-0202-0210-2020,0.0022,0.0018,0.0018,0.0019333333333333333,2.3094010767585042e-4,1,4
0120-0202-1002-2020,2e-4,NA,3e-4,NA,NA,1,4
0120-0202-1020,0.0012,6e-4,0.0022,0.0013333333333333333,8.082903768654761e-4,1,3
0120-0202-2001-2020,1e-4,3e-4,5e-4,3e-4,2e-4,1,4
0120-0202-2020,0.0227,0.0209,0.0237,0.022433333333333333,0.001418919776919518,1,3
0120-0210-2020,4e-4,NA,2e-4,NA,NA,1,3
0120-2020,4e-4,8e-4,5e-4,5.666666666666667e-4,2.0816659994661328e-4,1,2
0121-0201-2020,1e-4,NA,NA,NA,NA,1,3
0121-0202,4e-4,6e-4,2e-4,3.9999999999999996e-4,1.9999999999999998e-4,1,2
0121-0202-0211-2020,2e-4,NA,NA,NA,NA,1,4
0121-0202-1002-1021-2020,1e-4,2e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,1,5
0121-0202-1021-2020,1e-4,NA,NA,NA,NA,1,4
0121-0202-1120-1200-2020,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,1,5
0121-0202-1120-2020,2e-4,1e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,1,4
0121-0202-2020,0.0029,0.0023,0.0029,0.0026999999999999997,3.4641016151377535e-4,1,3
0122-0202,1e-4,1e-4,NA,NA,NA,1,2
0122-0202-2020,1e-4,2e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,1,3
0122-0212-2020,1e-4,NA,NA,NA,NA,1,3
0200,9e-4,0.0011,6e-4,8.666666666666666e-4,2.516611478423584e-4,1,1
0200-1010,3e-4,NA,1e-4,NA,NA,1,2
0200-1020,0.0016,0.0016,0.0011,0.0014333333333333333,2.886751345948129e-4,1,2
0200-1020-1100,1e-4,NA,1e-4,NA,NA,1,3
0200-2000,8e-4,0.001,0.001,9.333333333333333e-4,1.1547005383792514e-4,1,2
0200-2010,0.0018,0.0013,0.0013,0.0014666666666666667,2.886751345948129e-4,1,2
0200-2020,0.0195,0.0184,0.0171,0.018333333333333333,0.001201388086062673,1,2
0200-2020-2100,0.0017,0.002,0.0017,0.0018,1.732050807568878e-4,1,3
0200-2100,3e-4,5e-4,5e-4,4.333333333333333e-4,1.1547005383792517e-4,1,2
0201,0.0022,0.0021,0.0019,0.0020666666666666667,1.527525231651947e-4,1,1
0201-0210-1020,1e-4,NA,NA,NA,NA,1,3
0201-0210-2010,1e-4,NA,NA,NA,NA,1,3
0201-0210-2020,9e-4,0.001,0.0013,0.0010666666666666667,2.0816659994661325e-4,1,3
0201-0210-2020-2110,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,1,4
0201-1001-1020,4e-4,8e-4,2e-4,4.6666666666666666e-4,3.0550504633038936e-4,1,3
0201-1011-1020,1e-4,NA,NA,NA,NA,1,3
0201-1020,0.001,9e-4,7e-4,8.666666666666666e-4,1.5275252316519468e-4,1,2
0201-1120-1200-2020,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,1,4
0201-1200-2000,1e-4,NA,1e-4,NA,NA,1,3
0201-1200-2010,1e-4,NA,2e-4,NA,NA,1,3
0201-1200-2010-2100,1e-4,NA,NA,NA,NA,1,4
0201-1200-2020,9e-4,6e-4,7e-4,7.333333333333333e-4,1.5275252316519468e-4,1,3
0201-1200-2020-2100,1e-4,2e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,1,4
0201-2000,0.0015,0.0013,0.0011,0.0013,1.9999999999999998e-4,1,2
0201-2010,0.0018,0.0019,9e-4,0.0015333333333333334,5.507570547286102e-4,1,2
0201-2020,0.0223,0.0217,0.0208,0.0216,7.549834435270757e-4,1,2
0201-2020-2100,0.001,0.0012,8e-4,0.001,1.9999999999999993e-4,1,3
0201-2020-2200,1e-4,3e-4,1e-4,1.6666666666666666e-4,1.1547005383792513e-4,1,3
0201-2100,3e-4,NA,1e-4,NA,NA,1,2
0202,0.0417,0.0446,0.0467,0.044333333333333336,0.0025106440076867386,1,1
0202-0210,4e-4,5e-4,8e-4,5.666666666666667e-4,2.0816659994661328e-4,1,2
0202-0210-1002-2020,1e-4,1e-4,4e-4,2e-4,1.7320508075688773e-4,1,4
0202-0210-1020,0.0025,0.002,0.0021,0.0022,2.645751311064591e-4,1,3
0202-0210-1020-1102-1110,1e-4,NA,NA,NA,NA,1,5
0202-0210-1020-1110,1e-4,1e-4,1e-4,1e-4,0,1,4
0202-0210-2001-2020,2e-4,1e-4,NA,NA,NA,1,4
0202-0210-2010,3e-4,4e-4,1e-4,2.666666666666667e-4,1.5275252316519468e-4,1,3
0202-0210-2020,0.0218,0.0251,0.0223,0.023066666666666666,0.0017785762095938803,1,3
0202-0210-2020-2101-2110,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,1,5
0202-0210-2020-2110,0.0013,0.0023,0.002,0.0018666666666666666,5.131601439446884e-4,1,4
0202-0211-1021-2020,3e-4,4e-4,NA,NA,NA,1,4
0202-0211-1210-2020,2e-4,NA,NA,NA,NA,1,4
0202-0211-2020,4e-4,1e-4,8e-4,4.3333333333333337e-4,3.5118845842842467e-4,1,3
0202-0220,2e-4,1e-4,4e-4,2.3333333333333333e-4,1.5275252316519468e-4,1,2
0202-0220-2020,0.0017,0.001,0.0015,0.0014,3.605551275463989e-4,1,3
0202-0220-2120,1e-4,NA,NA,NA,NA,1,3
0202-0221-1220-2020,1e-4,NA,NA,NA,NA,1,4
0202-0221-2020,1e-4,NA,NA,NA,NA,1,3
0202-1002,0.001,4e-4,6e-4,6.666666666666666e-4,3.0550504633038936e-4,1,2
0202-1002-1011-2010,1e-4,NA,NA,NA,NA,1,4
0202-1002-1020,3e-4,2e-4,4e-4,3.0000000000000003e-4,1e-4,1,3
0202-1002-1021-2020,0.0016,0.0018,0.0018,0.0017333333333333333,1.1547005383792509e-4,1,4
0202-1002-2000,0.0018,0.0012,0.0017,0.0015666666666666665,3.2145502536643183e-4,1,3
0202-1002-2001,1e-4,5e-4,6e-4,3.9999999999999996e-4,2.6457513110645904e-4,1,3
0202-1002-2001-2020,0.002,0.0018,0.002,0.0019333333333333333,1.1547005383792521e-4,1,4
0202-1002-2010,0.002,0.0021,0.0021,0.0020666666666666667,5.773502691896248e-5,1,3
0202-1002-2020,0.0203,0.0214,0.0246,0.022099999999999998,0.0022338307903688685,1,3
0202-1010,0.0011,9e-4,9e-4,9.666666666666667e-4,1.1547005383792521e-4,1,2
0202-1011,3e-4,2e-4,4e-4,3.0000000000000003e-4,1e-4,1,2
0202-1012-1021-2020,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,1,4
0202-1012-1102-2020,2e-4,NA,2e-4,NA,NA,1,4
0202-1012-1102-2020-2100,2e-4,NA,1e-4,NA,NA,1,5
0202-1012-2011,1e-4,NA,NA,NA,NA,1,3
0202-1012-2011-2020,2e-4,3e-4,1e-4,1.9999999999999998e-4,9.999999999999999e-5,1,4
0202-1012-2020,0.0029,0.0021,0.0028,0.0026,4.358898943540674e-4,1,3
0202-1020,0.0245,0.0257,0.0256,0.025266666666666666,6.658328118479392e-4,1,2
0202-1020-1200,1e-4,NA,1e-4,NA,NA,1,3
0202-1021-1102-2020,3e-4,NA,1e-4,NA,NA,1,4
0202-1021-1102-2020-2100,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,1,5
0202-1021-2020,0.001,2e-4,6e-4,6e-4,4e-4,1,3
0202-1021-2020-2200,1e-4,1e-4,NA,NA,NA,1,4
0202-1102,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,1,2
0202-1102-2010-2100,1e-4,NA,1e-4,NA,NA,1,4
0202-1102-2020,6e-4,7e-4,4e-4,5.666666666666667e-4,1.5275252316519465e-4,1,3
0202-1102-2020-2100,0.0017,0.0017,0.0012,0.0015333333333333332,2.886751345948129e-4,1,4
0202-1102-2020-2101,3e-4,3e-4,2e-4,2.666666666666667e-4,5.773502691896256e-5,1,4
0202-1102-2020-2101-2110,1e-4,NA,NA,NA,NA,1,5
0202-1102-2020-2110,1e-4,2e-4,NA,NA,NA,1,4
0202-1102-2100,3e-4,4e-4,3e-4,3.333333333333333e-4,5.7735026918962605e-5,1,3
0202-1110,2e-4,1e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,1,2
0202-1110-1200-2010,2e-4,1e-4,NA,NA,NA,1,4
0202-1120,4e-4,3e-4,2e-4,3.0000000000000003e-4,1e-4,1,2
0202-1120-1200-2020,0.002,0.0019,0.0016,0.0018333333333333333,2.0816659994661325e-4,1,4
0202-1120-1201-2020,1e-4,3e-4,2e-4,1.9999999999999998e-4,9.999999999999999e-5,1,4
0202-1120-1210-2020,2e-4,3e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,1,4
0202-1120-2020,6e-4,7e-4,4e-4,5.666666666666667e-4,1.5275252316519465e-4,1,3
0202-1200,6e-4,6e-4,5e-4,5.666666666666666e-4,5.7735026918962544e-5,1,2
0202-1200-2000,0.0013,0.0012,0.0012,0.0012333333333333332,5.7735026918962605e-5,1,3
0202-1200-2010,0.0019,0.0026,0.0019,0.0021333333333333334,4.0414518843273796e-4,1,3
0202-1200-2020,0.0221,0.0197,0.0225,0.021433333333333332,0.0015143755588800738,1,3
0202-1200-2020-2100,0.0024,0.0025,0.0015,0.0021333333333333334,5.507570547286101e-4,1,4
0202-1200-2100,1e-4,3e-4,1e-4,1.6666666666666666e-4,1.1547005383792513e-4,1,3
0202-1201,3e-4,NA,1e-4,NA,NA,1,2
0202-1201-1210-2001-2020,2e-4,1e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,1,5
0202-1201-1210-2020,1e-4,2e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,1,4
0202-1201-1210-2020-2101-2110,1e-4,NA,NA,NA,NA,1,6
0202-1201-1210-2101-2110,1e-4,NA,NA,NA,NA,1,5
0202-1201-2001,3e-4,9e-4,3e-4,5e-4,3.4641016151377546e-4,1,3
0202-1201-2001-2010,1e-4,1e-4,NA,NA,NA,1,4
0202-1201-2001-2020,0.002,0.0022,0.0018,0.002,2.000000000000001e-4,1,4
0202-1201-2011-2020,3e-4,NA,NA,NA,NA,1,4
0202-1201-2020,1e-4,8e-4,6e-4,5e-4,3.6055512754639893e-4,1,3
0202-1201-2020-2101,4e-4,2e-4,3e-4,3.0000000000000003e-4,1e-4,1,4
0202-1201-2101,1e-4,NA,NA,NA,NA,1,3
0202-1210-2020,0.0018,0.0022,0.0036,0.002533333333333333,9.451631252505216e-4,1,3
0202-1210-2020-2110,4e-4,2e-4,NA,NA,NA,1,4
0202-1220-2120,1e-4,1e-4,NA,NA,NA,1,3
0202-2000,0.0177,0.0175,0.0212,0.0188,0.0020808652046684804,1,2
0202-2001,0.0039,0.003,0.0026,0.0031666666666666666,6.658328118479392e-4,1,2
0202-2001-2010,9e-4,0.0013,0.0014,0.0012,2.6457513110645904e-4,1,3
0202-2001-2020,0.0222,0.0234,0.0241,0.023233333333333335,9.609023536933045e-4,1,3
0202-2002,3e-4,NA,7e-4,NA,NA,1,2
0202-2002-2020,0.0014,0.0015,0.0016,0.0015,1.0000000000000005e-4,1,3
0202-2010,0.0268,0.0257,0.0255,0.026,7.00000000000001e-4,1,2
0202-2010-2100,0.001,0.0011,0.0011,0.0010666666666666667,5.7735026918962605e-5,1,3
0202-2010-2200,1e-4,1e-4,1e-4,1e-4,0,1,3
0202-2011,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,1,2
0202-2011-2020,4e-4,9e-4,5e-4,6.000000000000001e-4,2.6457513110645904e-4,1,3
0202-2011-2020-2101,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,1,4
0202-2012,3e-4,NA,NA,NA,NA,1,2
0202-2012-2020,2e-4,3e-4,3e-4,2.666666666666667e-4,5.773502691896256e-5,1,3
0202-2012-2020-2102,1e-4,NA,NA,NA,NA,1,4
0202-2020,0.3572,0.3614,0.3552,0.3579333333333333,0.0031643851430148756,1,2
0202-2020-2100,0.0238,0.0218,0.0221,0.02256666666666667,0.0010785793124908965,1,3
0202-2020-2101,0.0035,0.0031,0.0037,0.0034333333333333334,3.0550504633038947e-4,1,3
0202-2020-2101-2110,2e-4,NA,2e-4,NA,NA,1,4
0202-2020-2102,3e-4,NA,2e-4,NA,NA,1,3
0202-2020-2110,6e-4,6e-4,4e-4,5.333333333333334e-4,1.1547005383792512e-4,1,3
0202-2020-2200,9e-4,0.0013,0.0021,0.0014333333333333333,6.110100926607786e-4,1,3
0202-2020-2201,2e-4,3e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,1,3
0202-2020-2210,1e-4,3e-4,4e-4,2.666666666666667e-4,1.5275252316519468e-4,1,3
0202-2021,2e-4,4e-4,NA,NA,NA,1,2
0202-2100,0.0045,0.0044,0.0046,0.0045,9.999999999999983e-5,1,2
0202-2101,3e-4,4e-4,4e-4,3.6666666666666667e-4,5.7735026918962605e-5,1,2
0202-2102,1e-4,NA,1e-4,NA,NA,1,2
0202-2110,2e-4,4e-4,3e-4,3.0000000000000003e-4,1e-4,1,2
0202-2110-2200,1e-4,NA,NA,NA,NA,1,3
0202-2120,2e-4,1e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,1,2
0202-2200,3e-4,NA,2e-4,NA,NA,1,2
0210-1020,5e-4,4e-4,2e-4,3.6666666666666667e-4,1.5275252316519468e-4,1,2
0210-2020,0.0034,0.0029,0.0031,0.003133333333333333,2.5166114784235834e-4,1,2
0210-2020-2110,4e-4,2e-4,4e-4,3.333333333333334e-4,1.1547005383792516e-4,1,3
0211,1e-4,NA,NA,NA,NA,1,1
0211-2020,1e-4,7e-4,NA,NA,NA,1,2
0212,1e-4,NA,1e-4,NA,NA,1,1
0212-2020,2e-4,3e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,1,2
0220-2020,1e-4,NA,1e-4,NA,NA,1,2
1001,1e-4,NA,1e-4,NA,NA,1,1
1001-1020,1e-4,1e-4,NA,NA,NA,1,2
1002-1021-2020,4e-4,NA,3e-4,NA,NA,1,3
1002-2000,4e-4,2e-4,1e-4,2.3333333333333333e-4,1.5275252316519468e-4,1,2
1002-2001,1e-4,1e-4,1e-4,1e-4,0,1,2
1002-2001-2020,2e-4,7e-4,2e-4,3.6666666666666667e-4,2.8867513459481284e-4,1,3
1002-2010,4e-4,2e-4,1e-4,2.3333333333333333e-4,1.5275252316519468e-4,1,2
1002-2020,0.0045,0.0039,0.0034,0.003933333333333333,5.507570547286101e-4,1,2
1011-2010,1e-4,NA,NA,NA,NA,1,2
1012-1021-2020,1e-4,1e-4,1e-4,1e-4,0,1,3
1012-1102-2020,2e-4,NA,1e-4,NA,NA,1,3
1012-2020,8e-4,7e-4,8e-4,7.666666666666667e-4,5.7735026918962605e-5,1,2
1020,0.002,0.0021,0.0017,0.0019333333333333333,2.0816659994661328e-4,1,1
1021-1102-1111-2020-2110,1e-4,NA,NA,NA,NA,1,5
1101-2020,5e-4,1e-4,5e-4,3.6666666666666667e-4,2.309401076758503e-4,1,2
1102-2020,3e-4,5e-4,6e-4,4.6666666666666666e-4,1.5275252316519465e-4,1,2
1102-2020-2100,1e-4,2e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,1,3
1102-2020-2110,1e-4,NA,NA,NA,NA,1,3
1120-1200-2020,1e-4,NA,2e-4,NA,NA,1,3
1200,3e-4,4e-4,2e-4,3.0000000000000003e-4,1e-4,1,1
1200-2000,3e-4,3e-4,2e-4,2.666666666666667e-4,5.773502691896256e-5,1,2
1200-2010,2e-4,2e-4,3e-4,2.3333333333333333e-4,5.773502691896256e-5,1,2
1200-2020,0.0047,0.0021,0.0026,0.0031333333333333335,0.0013796134724383252,1,2
1200-2020-2100,2e-4,3e-4,3e-4,2.666666666666667e-4,5.773502691896256e-5,1,3
1201-1210-2020,1e-4,NA,NA,NA,NA,1,3
1201-2010,1e-4,NA,NA,NA,NA,1,2
1201-2011-2020,1e-4,NA,NA,NA,NA,1,3
1201-2020,6e-4,3e-4,4e-4,4.333333333333333e-4,1.5275252316519465e-4,1,2
1202-1211-2020,1e-4,NA,NA,NA,NA,1,3
1202-2002-2020,1e-4,NA,2e-4,NA,NA,1,3
1202-2020,2e-4,2e-4,NA,NA,NA,1,2
1210-2020,5e-4,7e-4,5e-4,5.666666666666667e-4,1.1547005383792514e-4,1,2
1210-2020-2110,1e-4,1e-4,NA,NA,NA,1,3
2000,0.0012,0.0014,0.0016,0.0014,2.000000000000001e-4,1,1
2001,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,1,1
2001-2020,0.0012,0.001,0.0011,0.0011,9.999999999999994e-5,1,2
2002-2020,3e-4,5e-4,2e-4,3.333333333333333e-4,1.5275252316519468e-4,1,2
2010,0.0014,0.0017,0.0015,0.0015333333333333334,1.5275252316519463e-4,1,1
2010-2200,1e-4,NA,NA,NA,NA,1,2
